Date,ADI,ALAB,AMAT,AMD,ASML,AVGO,CRDO,ENTG,INTC,KLAC,LRCX,MCHP,MPWR,MRVL,MTSI,MU,NVDA,NVMI,NXPI,ON,QCOM,RMBS,TER,TSM,TXN,1211.SR,AA,AAL,ANTO.L,BHP,BWJ0.F,FCX,FVJA.BE,GLNCY,GMEXICOB.MX,GXD.F,HWHG.BE,IPHB.F,IZ1.BE,MT,NPS.MU,NUE,PKX.BE,RIO,RS,STLD,TECK,VALE,VALT.L,AEE,AEP,ATO,AWK,CEG,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EXC,FE,NEE,NRG,PCG,PEG,PPL,SO,SRE,VST,WEC,XEL,CRH,CSX,DE,EME,EMR,ETN,FAST,FTV,HUBB,HWM,MLM,MTZ,NSC,PH,PWR,ROK,TRMB,TT,UNP,URI,VMC,WWD,6443.TW,66T.BE,AOR.BE,ARRY,CSIQ,CWEN,DORL.TA,DQ,ENLT,ENPH,ENRG.TA,FGSGF,FSLR,GCPEF,GRE.MC,HASI,JKS,NOFR.TA,NXT,RUN,S93.BE,SEDG,SHLS,XNYIF,000660.KS,0788.HK,1686.HK,2344.TW,3006.TW,AJBU.SI,AMT,APLD,ARM,CCI,DLR,EQIX,GDS,SBAC,SMCI,UNIT,VNET,ABJA.MU,AEIS,APH,BELFB,BWXT,CAT,ET,GEV,IDA,ITRI,JCI,NI,NVT,OGE,POWL,SU,VRT
2022-03-18,163.4499969482422,,135.13999938964844,113.45999908447266,679.8599853515625,61.04100036621094,13.6899995803833,134.83999633789062,47.45000076293945,365.04998779296875,54.4640007019043,77.29000091552734,469.8800048828125,71.33000183105469,61.150001525878906,79.41000366210938,26.452999114990234,114.98999786376953,192.4199981689453,61.93000030517578,153.99000549316406,31.229999542236328,122.94999694824219,106.72000122070312,180.10000610351562,10.99421261642442,82.44000244140625,16.75,2141.198113322258,61.37377166748047,93.31365200621167,48.08000183105469,,12.720000267028809,5.590304191832814,9.756476752139974,,16.094301879405975,,31.850000381469727,3.587364516233748,136.16000366210938,,75.43000030517578,191.5,84.20999908447266,38.9900016784668,19.059999465942383,3035.5110207784746,87.8499984741211,94.06999969482422,112.7300033569336,158.72000122070312,49.0099983215332,29.049999237060547,81.2699966430664,126.06999969482422,105.05000305175781,88.69999694824219,64.6500015258789,83.43000030517578,54.724998474121094,43.25,43.13999938964844,82.37000274658203,37.90999984741211,11.579999923706055,66.80000305175781,26.670000076293945,68.02999877929688,78.1449966430664,22.40999984741211,94.68000030517578,68.79000091552734,45.72999954223633,36.310001373291016,413.1499938964844,119.62000274658203,97.0,155.5800018310547,28.934999465942383,46.64657211303711,189.5800018310547,35.72999954223633,385.7300109863281,88.55999755859375,274.8299865722656,290.3900146484375,126.55999755859375,275.8299865722656,71.80999755859375,158.72000122070312,261.32000732421875,346.239990234375,183.47000122070312,123.41999816894531,1.4457355077880152,,,13.140000343322754,35.08000183105469,36.38999938964844,445.3571605682373,44.93000030517578,,184.52000427246094,417.5223380327225,4.199999809265137,77.5999984741211,0.30753999948501587,33.9645271482284,45.869998931884766,52.72999954223633,2692.2458907961845,,30.8700008392334,,312.510009765625,21.309999465942383,1.7599999904632568,102.4513989686966,1.1383591923954839,0.8646414304469374,1.24894231329165,6.263752020895481,1.6700287760357782,242.52999877929688,,,174.8800048828125,138.99000549316406,732.260009765625,37.13999938964844,330.6300048828125,4.289000034332275,22.923587799072266,6.480000019073486,33.7333732726795,90.56999969482422,38.369998931884766,18.559999465942383,54.0099983215332,220.91000366210938,9.789999961853027,,110.25,51.47999954223633,65.61000061035156,30.09000015258789,35.630001068115234,38.40999984741211,21.170000076293945,31.1200008392334,13.399999618530273
2022-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,11.527912248115399,82.44000244140625,16.75,2141.198113322258,61.37377166748047,93.31365200621167,48.08000183105469,,12.720000267028809,5.590304191832814,9.756476752139974,,16.094301879405975,,31.850000381469727,3.587364516233748,136.16000366210938,,75.43000030517578,191.5,84.20999908447266,38.9900016784668,19.059999465942383,3035.5110207784746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-21,164.22000122070312,,134.1999969482422,115.91999816894531,682.9099731445312,60.12900161743164,12.760000228881836,135.0,47.38999938964844,356.2799987792969,53.68600082397461,76.56999969482422,464.42999267578125,70.70999908447266,61.779998779296875,78.3499984741211,26.733999252319336,113.6500015258789,190.50999450683594,61.93000030517578,155.58999633789062,31.209999084472656,120.94000244140625,106.91999816894531,180.4600067138672,11.286179153868147,90.69000244140625,16.09000015258789,2314.3335523605347,63.9072265625,98.23972730623154,49.5099983215332,,13.100000381469727,5.626767956835778,10.060295540043967,,15.94076573159498,,33.45000076293945,3.604479173015534,142.75,,77.69000244140625,194.7100067138672,85.18000030517578,40.459999084472656,19.940000534057617,3035.6108319698833,89.45999908447266,94.69000244140625,115.23999786376953,157.00999450683594,49.220001220703125,29.469999313354492,81.83000183105469,127.0999984741211,106.16000366210938,89.56999969482422,65.44000244140625,84.5199966430664,55.3849983215332,43.65999984741211,43.599998474121094,81.80000305175781,37.189998626708984,11.300000190734863,67.44999694824219,26.899999618530273,68.88999938964844,79.625,22.049999237060547,95.69999694824219,69.31999969482422,44.650001525878906,36.86000061035156,422.2900085449219,118.94999694824219,98.19999694824219,154.60000610351562,28.8799991607666,46.25471115112305,189.94000244140625,35.880001068115234,382.57000732421875,88.01000213623047,278.1499938964844,288.5299987792969,128.22000122070312,272.9100036621094,70.77999877929688,156.3300018310547,264.510009765625,347.79998779296875,182.3300018310547,124.5199966430664,1.4193300770886452,,,13.289999961853027,35.54999923706055,36.5,428.75458040833473,44.25,,185.4499969482422,400.39698055386543,4.199999809265137,77.38999938964844,0.30753999948501587,33.350268324328226,45.029998779296875,51.540000915527344,2589.1721606254578,,30.479999542236328,,312.0799865722656,20.959999084472656,1.7599999904632568,102.44801384396851,1.1247530823350615,0.8627367205917835,1.2218738939628366,6.118634330108762,1.6812051061428832,241.63999938964844,,,175.10000610351562,137.17999267578125,717.75,37.02000045776367,327.6000061035156,4.298999786376953,22.890365600585938,6.239999771118164,33.774432986780994,88.79000091552734,38.025001525878906,18.93000030517578,54.459999084472656,223.7100067138672,9.899999618530273,,110.98999786376953,51.369998931884766,65.88999938964844,30.360000610351562,35.63999938964844,38.91999816894531,20.65999984741211,32.459999084472656,13.039999961853027
2022-03-22,164.77000427246094,,135.47999572753906,114.77999877929688,688.739990234375,61.13399887084961,13.3100004196167,134.75999450683594,48.38999938964844,361.0299987792969,54.67599868774414,76.38999938964844,470.1499938964844,71.37999725341797,61.9900016784668,79.12000274658203,26.52400016784668,115.08999633789062,187.75,62.18000030517578,157.61000061035156,31.389999389648438,121.0,107.04000091552734,182.35000610351562,11.689441942209442,89.87999725341797,16.559999465942383,2307.742972075939,63.363067626953125,98.10834764290848,49.86000061035156,,13.34000015258789,5.72959327326339,10.053213268518448,,16.129210487956925,,33.650001525878906,3.623563702499382,144.0,,76.47000122070312,195.27999877929688,84.19999694824219,39.060001373291016,19.559999465942383,3037.329619180615,88.58000183105469,95.25,114.16000366210938,156.5800018310547,51.13999938964844,29.469999313354492,81.66000366210938,125.70999908447266,106.19000244140625,89.29000091552734,65.94000244140625,84.19999694824219,54.84000015258789,43.630001068115234,43.54999923706055,82.8499984741211,37.56999969482422,11.619999885559082,67.0999984741211,26.860000610351562,68.81999969482422,79.06500244140625,22.389999389648438,95.37000274658203,69.20999908447266,43.880001068115234,36.779998779296875,427.54998779296875,117.51000213623047,98.0199966430664,155.25,28.875,46.284854888916016,187.0,37.31999969482422,384.0,88.58000183105469,278.95001220703125,290.2200012207031,129.74000549316406,274.1499938964844,71.27999877929688,157.22999572753906,265.8599853515625,356.3599853515625,182.0500030517578,126.08999633789062,1.4114431361916218,,,13.319999694824219,37.209999084472656,36.779998779296875,429.87340342998505,46.70000076293945,,189.25,402.500856757164,4.199999809265137,79.08000183105469,0.30753999948501587,34.594070443450164,46.7599983215332,54.119998931884766,2650.4712522625923,,31.889999389648438,,325.1099853515625,21.68000030517578,1.7201000452041626,101.24776026350446,1.1501553654670715,0.8651724224749557,1.1968702348597162,6.26539970934391,1.6715757777905083,239.6699981689453,,,174.02000427246094,138.4199981689453,719.0999755859375,39.41999816894531,322.7300109863281,4.295000076293945,23.372093200683594,6.929999828338623,33.695174577738726,89.19999694824219,37.849998474121094,19.350000381469727,54.779998779296875,222.7100067138672,10.199999809265137,,110.9000015258789,51.7599983215332,65.63999938964844,30.219999313354492,35.20000076293945,38.880001068115234,20.1299991607666,32.43000030517578,13.420000076293945
2022-03-23,159.13999938964844,,131.4199981689453,113.91999816894531,665.3599853515625,59.9379997253418,13.420000076293945,132.30999755859375,48.27000045776367,348.7300109863281,53.0989990234375,73.7699966430664,463.7200012207031,68.94000244140625,59.869998931884766,75.6500015258789,25.634000778198242,111.87000274658203,183.58999633789062,60.38999938964844,152.8699951171875,31.170000076293945,116.51000213623047,105.3499984741211,179.0800018310547,11.903020636306564,94.22000122070312,16.209999084472656,2336.225443124771,65.08474731445312,99.74190120859294,49.810001373291016,,13.09000015258789,5.729521190580016,10.158386717194503,,16.875495989889828,,33.22999954223633,3.6552543254003638,147.13999938964844,,77.87999725341797,194.33999633789062,85.45999908447266,40.130001068115234,19.93000030517578,3059.9752112280694,89.12999725341797,96.01000213623047,114.30999755859375,155.60000610351562,50.9900016784668,29.6200008392334,81.62999725341797,126.95999908447266,106.83000183105469,89.94000244140625,66.5999984741211,84.68000030517578,55.42499923706055,43.70000076293945,43.5099983215332,82.56999969482422,36.29999923706055,11.579999923706055,66.80000305175781,26.889999389648438,68.79000091552734,79.70999908447266,21.799999237060547,95.4800033569336,69.30000305175781,42.470001220703125,36.38999938964844,431.5199890136719,113.6500015258789,97.29000091552734,152.42999267578125,28.53499984741211,45.44837951660156,180.44000244140625,36.72999954223633,375.6099853515625,86.70999908447266,277.2300109863281,286.739990234375,129.2100067138672,270.44000244140625,69.47000122070312,152.88999938964844,267.67999267578125,354.42999267578125,177.33999633789062,125.4800033569336,1.386156303341977,,,13.329999923706055,36.150001525878906,35.75,445.628360748291,45.68000030517578,,190.19000244140625,404.23969316482544,4.289999961853027,77.98999786376953,0.30753999948501587,34.19218099117279,45.959999084472656,51.86000061035156,2635.8046197891235,,31.59000015258789,,327.2699890136719,22.260000228881836,1.7799999713897705,101.65028131450526,1.1243607407127882,0.8573250510854535,1.2153512018364552,6.2527662962675095,1.6729555931189566,234.0,,,173.4199981689453,136.64999389648438,707.8200073242188,42.630001068115234,320.4800109863281,4.234000205993652,22.923587799072266,7.329999923706055,33.7334529730897,86.62999725341797,37.1150016784668,19.290000915527344,54.75,222.1699981689453,10.09000015258789,,111.20999908447266,51.040000915527344,64.76000213623047,30.25,34.439998626708984,38.75,20.139999389648438,32.95000076293945,13.109999656677246
2022-03-24,164.9600067138672,,138.58999633789062,120.52999877929688,690.5399780273438,62.643001556396484,14.489999771118164,136.27000427246094,51.619998931884766,365.8900146484375,55.62200164794922,77.68000030517578,494.6199951171875,73.76000213623047,61.58000183105469,78.20999908447266,28.149999618530273,114.6500015258789,191.0800018310547,63.58000183105469,158.4600067138672,32.43000030517578,122.69000244140625,107.91999816894531,184.2100067138672,11.902070270080458,95.05999755859375,16.719999313354492,2352.65384298563,66.25334167480469,100.70770364999771,51.45000076293945,,13.170000076293945,5.889262784909221,10.290896913053757,,16.839649016977432,,34.04999923706055,3.7399429201614964,153.52000427246094,,78.30000305175781,195.2899932861328,88.66000366210938,40.63999938964844,20.020000457763672,3046.0338149801537,89.55000305175781,96.44000244140625,115.66999816894531,158.14999389648438,52.40999984741211,29.780000686645508,82.30000305175781,127.79000091552734,107.47000122070312,91.41000366210938,66.95999908447266,85.41999816894531,56.3650016784668,44.470001220703125,43.90999984741211,83.69999694824219,36.45000076293945,11.819999694824219,67.54000091552734,27.329999923706055,69.30000305175781,79.43000030517578,22.049999237060547,96.61000061035156,69.87999725341797,42.70000076293945,36.68000030517578,432.2200012207031,114.62999725341797,97.7699966430664,153.1999969482422,28.674999237060547,46.209495544433594,182.02000427246094,37.02000045776367,383.8999938964844,86.91999816894531,279.54998779296875,289.1400146484375,132.57000732421875,275.0,71.13999938964844,154.72999572753906,270.2099914550781,358.9800109863281,180.83999633789062,125.48999786376953,1.383397088321857,,,13.649999618530273,37.189998626708984,36.06999969482422,452.95401871204376,46.040000915527344,,197.83999633789062,398.5871097445488,3.869999885559082,79.52999877929688,0.30753999948501587,34.779928674938446,46.15999984741211,53.7599983215332,2640.678435564041,,32.279998779296875,,337.739990234375,21.1299991607666,1.7300000190734863,98.93186352564953,1.1375750083904563,0.8614893960464656,1.117702978508568,6.004964852705598,1.6645920218320356,235.49000549316406,,,175.30999755859375,137.64999389648438,711.6300048828125,42.709999084472656,325.4100036621094,4.250999927520752,23.338869094848633,7.329999923706055,33.66179628366899,90.22000122070312,37.709999084472656,19.700000762939453,54.779998779296875,222.2100067138672,10.25,,110.87000274658203,51.5099983215332,65.58000183105469,30.540000915527344,34.279998779296875,39.0,20.260000228881836,32.900001525878906,12.779999732971191
2022-03-25,165.6300048828125,,137.05999755859375,119.66999816894531,687.3599853515625,62.887001037597656,14.470000267028809,136.88999938964844,51.83000183105469,366.44000244140625,55.481998443603516,77.16000366210938,491.5199890136719,74.37000274658203,62.25,78.0999984741211,27.691999435424805,111.18000030517578,190.4600067138672,63.810001373291016,157.97000122070312,32.310001373291016,124.04000091552734,106.7300033569336,184.89999389648438,11.891747830763052,91.95999908447266,17.010000228881836,2289.461921453476,67.20784759521484,102.41109741652326,51.93000030517578,,13.390000343322754,5.7429621327770235,10.393041835382974,,16.387758154134644,,34.560001373291016,3.698117451255257,157.6199951171875,,79.5199966430664,194.92999267578125,89.48999786376953,40.380001068115234,19.940000534057617,3043.6622680768487,90.77999877929688,96.83999633789062,118.5199966430664,159.5500030517578,53.79999923706055,30.40999984741211,83.97000122070312,129.85000610351562,109.12999725341797,92.68000030517578,68.79000091552734,86.66000366210938,57.415000915527344,45.5099983215332,44.84000015258789,83.94000244140625,37.029998779296875,11.979999542236328,68.30999755859375,27.59000015258789,70.93000030517578,81.2300033569336,22.739999771118164,98.06999969482422,70.69999694824219,42.41999816894531,36.91999816894531,436.45001220703125,115.5199966430664,98.51000213623047,154.17999267578125,28.790000915527344,46.382816314697266,186.36000061035156,37.0,393.94000244140625,87.62999725341797,283.3599853515625,290.42999267578125,134.3000030517578,279.17999267578125,71.5999984741211,155.5800018310547,273.3800048828125,363.6700134277344,184.7100067138672,125.91999816894531,1.322365355779425,,,13.0600004196167,35.810001373291016,36.0099983215332,451.88423573970795,44.189998626708984,,193.80999755859375,397.64573007822037,3.869999885559082,79.6500015258789,0.30753999948501587,34.12969398498535,46.08000183105469,50.7400016784668,2634.441703557968,,31.31999969482422,,335.2699890136719,19.950000762939453,1.7300000190734863,96.91593062598258,1.099266402009647,0.8602398346902689,1.1089317776256848,5.689056187868118,1.6649721635655084,240.69000244140625,,,177.5800018310547,138.22999572753906,710.1400146484375,38.0,328.989990234375,4.198999881744385,23.255813598632812,6.929999828338623,33.671804303026875,89.80999755859375,37.834999084472656,19.889999389648438,55.369998931884766,223.36000061035156,10.569999694824219,,113.87999725341797,52.040000915527344,66.23999786376953,31.139999389648438,34.720001220703125,39.900001525878906,20.350000381469727,34.04999923706055,12.850000381469727
2022-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,11.891747830763052,91.95999908447266,17.010000228881836,2289.461921453476,67.20784759521484,102.41109741652326,51.93000030517578,,13.390000343322754,5.7429621327770235,10.393041835382974,,16.387758154134644,,34.560001373291016,3.698117451255257,157.6199951171875,,79.5199966430664,194.92999267578125,89.48999786376953,40.380001068115234,19.940000534057617,3043.6622680768487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-28,167.25999450683594,,137.66000366210938,120.23999786376953,694.8300170898438,63.28799819946289,14.300000190734863,137.52000427246094,51.5099983215332,375.3500061035156,55.73099899291992,77.44999694824219,499.4200134277344,74.30999755859375,61.38999938964844,79.86000061035156,28.2189998626709,112.62999725341797,189.4199981689453,65.31999969482422,158.4499969482422,32.91999816894531,122.95999908447266,106.33000183105469,185.67999267578125,11.855565431225159,92.45999908447266,17.299999237060547,2249.1896159648895,67.43086242675781,101.7911517990724,50.27000045776367,,13.140000343322754,5.809242626203854,10.306505100551021,,15.133045718676613,,33.650001525878906,3.6855226130498977,153.85000610351562,,78.52999877929688,190.9499969482422,87.16999816894531,39.900001525878906,19.969999313354492,3039.170489501499,91.80000305175781,97.61000061035156,117.79000091552734,161.4199981689453,56.779998779296875,30.3799991607666,84.23999786376953,129.6999969482422,110.04000091552734,93.05000305175781,69.20999908447266,87.02999877929688,57.66999816894531,46.02000045776367,45.09000015258789,84.43000030517578,37.61000061035156,12.039999961853027,68.5199966430664,27.770000457763672,71.0,81.55999755859375,23.110000610351562,98.55000305175781,71.23999786376953,41.689998626708984,37.529998779296875,432.6099853515625,114.0999984741211,98.22000122070312,154.2100067138672,29.229999542236328,46.7822151184082,187.3000030517578,36.4900016784668,397.3800048828125,86.16999816894531,284.6199951171875,286.67999267578125,135.5399932861328,280.239990234375,71.8499984741211,156.77999877929688,275.3399963378906,363.3999938964844,187.2899932861328,124.95999908447266,1.3404130275842618,,,12.239999771118164,35.66999816894531,36.470001220703125,454.26827371120453,44.88999938964844,,195.52000427246094,380.21632224321365,3.869999885559082,84.08999633789062,0.2777779996395111,36.35005804815046,46.33000183105469,52.029998779296875,2655.9136879444122,,32.060001373291016,,333.07000732421875,19.110000610351562,1.7200000286102295,96.3753106771037,1.1113367716212537,0.8750180398295058,1.0909653817258302,5.772785684093833,1.6637220872768381,245.02999877929688,,,180.8300018310547,140.88999938964844,730.9199829101562,39.529998779296875,333.8900146484375,4.185999870300293,23.255813598632812,6.929999828338623,32.95340474324303,88.69999694824219,37.904998779296875,18.489999771118164,54.59000015258789,221.85000610351562,10.880000114440918,,113.75,51.310001373291016,65.98999786376953,31.049999237060547,34.95000076293945,39.84000015258789,20.059999465942383,32.75,13.050000190734863
2022-03-29,170.17999267578125,,141.44000244140625,123.2300033569336,709.1400146484375,64.14700317382812,15.329999923706055,140.8300018310547,52.25,384.3299865722656,56.893001556396484,79.77999877929688,512.2100219726562,76.16000366210938,62.58000183105469,82.05000305175781,28.6560001373291,116.6500015258789,194.74000549316406,67.36000061035156,161.07000732421875,33.599998474121094,125.37000274658203,109.25,191.00999450683594,12.081043392099104,90.06999969482422,18.15999984741211,2215.8160630464554,67.46654510498047,100.5167076032667,50.09000015258789,,12.710000038146973,5.818453345399291,10.147316658301861,,14.226032482405571,,33.459999084472656,3.6411608674779927,150.5,,78.37999725341797,185.25,84.16000366210938,39.27000045776367,19.950000762939453,3022.404684002482,92.4000015258789,98.69000244140625,119.18000030517578,164.44000244140625,56.33000183105469,30.799999237060547,84.88999938964844,130.58999633789062,110.97000122070312,93.5199966430664,69.7300033569336,87.77999877929688,58.185001373291016,46.9900016784668,45.459999084472656,84.62000274658203,38.150001525878906,12.010000228881836,69.0999984741211,28.440000534057617,72.05999755859375,82.47000122070312,23.149999618530273,99.18000030517578,71.83000183105469,42.81999969482422,37.68000030517578,412.9200134277344,115.55000305175781,99.05999755859375,157.52999877929688,29.489999771118164,47.6865119934082,191.8300018310547,36.880001068115234,404.5400085449219,86.93000030517578,285.6600036621094,297.7799987792969,134.4600067138672,284.8900146484375,73.55999755859375,158.25,273.6099853515625,365.20001220703125,191.3300018310547,128.3800048828125,1.3453151921258097,,,12.279999732971191,36.119998931884766,37.040000915527344,451.3453595638275,46.349998474121094,,202.36000061035156,373.74127435684204,3.869999885559082,84.58999633789062,0.2976189851760864,36.389618912682636,47.13999938964844,52.65999984741211,2855.8303356170654,,33.790000915527344,,324.5,19.280000686645508,1.7200000286102295,98.06645102798939,1.1112814152987482,0.8583690852152159,1.0969503075341862,5.732410568743944,1.6759159330830329,250.5500030517578,,,183.8699951171875,144.7100067138672,761.3800048828125,42.5099983215332,340.760009765625,4.248000144958496,23.3222599029541,7.28000020980835,32.354859546772786,91.63999938964844,38.68000030517578,18.270000457763672,54.029998779296875,221.0399932861328,11.050000190734863,,114.86000061035156,54.11000061035156,67.12000274658203,31.43000030517578,36.0,40.47999954223633,21.270000457763672,32.59000015258789,13.640000343322754
2022-03-30,166.47999572753906,,135.8000030517578,119.22000122070312,684.5599975585938,63.10900115966797,15.300000190734863,135.44000244140625,51.43000030517578,373.82000732421875,54.85599899291992,76.38999938964844,488.3999938964844,73.01000213623047,60.779998779296875,79.16000366210938,27.690000534057617,110.87000274658203,187.3300018310547,64.43000030517578,152.72999572753906,32.29999923706055,121.02999877929688,106.7300033569336,187.4499969482422,11.899873129700381,92.19000244140625,18.049999237060547,2234.457673251629,69.68778228759766,98.03790940536783,50.779998779296875,,13.119999885559082,5.779441026612687,10.12100836634636,,15.267472179455353,,32.86000061035156,3.4860633596135244,149.47000122070312,,80.5,184.67999267578125,83.63999938964844,40.880001068115234,20.030000686645508,3020.1488960842544,93.81999969482422,99.41999816894531,120.37000274658203,165.85000610351562,57.5,30.780000686645508,85.43000030517578,132.55999755859375,111.4800033569336,94.7300033569336,69.45999908447266,88.63999938964844,58.52000045776367,47.22999954223633,45.79999923706055,85.5,38.02000045776367,12.09000015258789,69.94000244140625,28.700000762939453,72.5,83.80999755859375,23.100000381469727,100.29000091552734,72.31999969482422,40.88999938964844,37.79999923706055,415.54998779296875,114.69999694824219,98.9800033569336,155.4600067138672,29.854999542236328,46.81989288330078,190.63999938964844,36.439998626708984,390.260009765625,86.12999725341797,289.1499938964844,291.6499938964844,132.16000366210938,280.7200012207031,72.91000366210938,158.58999633789062,276.69000244140625,359.19000244140625,187.1199951171875,127.45999908447266,1.3783656941789104,,,11.300000190734863,35.099998474121094,36.41999816894531,455.7913760840893,43.060001373291016,,196.64999389648438,377.4767066538334,3.869999885559082,81.94000244140625,0.19841299951076508,36.491089391367495,47.400001525878906,49.880001068115234,2739.447136670351,,30.959999084472656,,314.2300109863281,17.93000030517578,1.7200000286102295,100.07195262005553,1.1370604415141656,0.8444910103786896,1.094247809024779,5.763527769595385,1.6740783336166487,250.8699951171875,,,184.55999755859375,144.16000366210938,753.8099975585938,42.20000076293945,342.9800109863281,3.9579999446868896,23.1229248046875,7.119999885559082,31.362219456616003,87.2300033569336,38.35499954223633,18.450000762939453,54.959999084472656,223.0800018310547,11.529999732971191,,116.30999755859375,53.08000183105469,67.0,31.610000610351562,35.54999923706055,40.45000076293945,20.219999313354492,33.099998474121094,13.710000038146973
2022-03-31,165.17999267578125,,131.8000030517578,109.33999633789062,667.9299926757812,62.96799850463867,15.229999542236328,131.25999450683594,49.560001373291016,366.05999755859375,53.76100158691406,75.13999938964844,485.67999267578125,71.70999908447266,59.869998931884766,77.88999938964844,27.285999298095703,108.87999725341797,185.0800018310547,62.61000061035156,152.82000732421875,31.889999389648438,118.2300033569336,104.26000213623047,183.47999572753906,11.920084473310908,90.02999877929688,18.25,2198.1343472003937,68.91168975830078,100.4565167427063,49.7400016784668,,13.050000190734863,5.986472494900227,10.218659821718802,,15.64889345242318,,32.0099983215332,3.517094295061497,148.64999389648438,,80.4000015258789,183.35000610351562,83.43000030517578,40.38999938964844,19.989999771118164,3030.5454827463836,93.76000213623047,99.7699966430664,119.48999786376953,165.52999877929688,56.25,30.639999389648438,84.97000122070312,132.2100067138672,111.66000366210938,94.68000030517578,70.0999984741211,88.19000244140625,58.375,47.630001068115234,45.86000061035156,84.70999908447266,38.36000061035156,11.9399995803833,70.0,28.559999465942383,72.51000213623047,84.05999755859375,23.25,99.80999755859375,72.16999816894531,40.060001373291016,37.45000076293945,415.4599914550781,112.62999725341797,98.05000305175781,151.75999450683594,29.700000762939453,45.91559982299805,183.77000427246094,35.939998626708984,384.8900146484375,87.0999984741211,285.2200012207031,283.760009765625,131.61000061035156,280.0299987792969,72.13999938964844,152.6999969482422,273.2099914550781,355.2099914550781,183.6999969482422,124.91000366210938,1.3936643265415682,,,11.270000457763672,35.36000061035156,36.5099983215332,459.89882707595825,41.31999969482422,,201.77999877929688,385.3461444377899,3.869999885559082,83.73999786376953,0.19841299951076508,38.061856307131166,47.43000030517578,48.290000915527344,2774.4922399520874,,30.3700008392334,,322.3699951171875,17.040000915527344,1.6799999475479126,97.4852197105065,1.1243060594104861,0.853450468304473,1.084286319553307,5.644052978605032,1.685729713744493,251.22000122070312,,,184.60000610351562,141.8000030517578,741.6199951171875,39.25,344.1000061035156,3.806999921798706,22.85714340209961,5.829999923706055,31.561052999062667,86.08000183105469,37.67499923706055,17.84000015258789,53.86000061035156,222.82000732421875,11.1899995803833,,115.36000061035156,52.68000030517578,65.56999969482422,31.799999237060547,34.779998779296875,40.779998779296875,19.420000076293945,32.59000015258789,14.0
2022-04-01,165.36000061035156,,127.41000366210938,108.19000244140625,667.72998046875,62.698001861572266,14.420000076293945,125.12999725341797,48.11000061035156,360.2699890136719,52.54499816894531,73.97000122070312,463.6000061035156,71.06999969482422,58.40999984741211,76.18000030517578,26.711999893188477,107.1500015258789,182.02000427246094,59.630001068115234,146.99000549316406,31.43000030517578,116.37000274658203,102.79000091552734,182.0800018310547,11.920201616299437,90.62000274658203,18.239999771118164,2222.499758005142,70.74040985107422,99.65122103691101,50.959999084472656,,13.369999885559082,5.912393198728694,10.319437218365238,,15.169130102207987,,32.84000015258789,3.4443891241848803,149.25999450683594,,82.68000030517578,184.77000427246094,84.98999786376953,42.189998626708984,20.829999923706055,3032.4179736926453,94.79000091552734,101.51000213623047,121.41000366210938,168.83999633789062,58.02000045776367,31.149999618530273,86.33000183105469,134.94000244140625,112.81999969482422,96.11000061035156,71.04000091552734,89.83999633789062,60.04499816894531,47.65999984741211,46.59000015258789,85.70999908447266,38.400001525878906,12.270000457763672,71.05999755859375,29.020000457763672,74.12000274658203,85.16999816894531,23.440000534057617,101.12999725341797,72.75,40.2599983215332,35.5099983215332,416.79998779296875,113.86000061035156,98.41999816894531,151.80999755859375,29.834999084472656,45.68952560424805,185.5500030517578,36.31999969482422,385.05999755859375,87.5999984741211,265.8399963378906,282.20001220703125,131.6199951171875,284.4800109863281,72.77999877929688,154.85000610351562,259.9599914550781,354.0,184.17999267578125,124.9800033569336,1.4098836854429067,,,10.9399995803833,35.81999969482422,36.459999084472656,458.34312468767166,43.189998626708984,,205.88999938964844,384.0426318347454,3.869999885559082,84.01000213623047,0.19841299951076508,38.06676761875542,48.119998931884766,50.900001525878906,2765.106949210167,,30.350000381469727,,322.8299865722656,17.06999969482422,1.6799999475479126,95.51255474798381,1.12338329604286,0.8553031484184856,1.04103252867516,5.556390635669231,1.676142644507621,256.95001220703125,,,189.0399932861328,145.89999389648438,763.0,41.77000045776367,350.6000061035156,3.7920000553131104,23.372093200683594,6.179999828338623,31.30804820380763,84.93000030517578,37.78499984741211,17.280000686645508,54.18000030517578,219.77000427246094,11.520000457763672,,117.55000305175781,53.279998779296875,66.48999786376953,32.08000183105469,35.150001525878906,41.279998779296875,20.06999969482422,32.77000045776367,14.579999923706055
